timeStamp,RefrigerationMachine2-Input-0-Power,System-Output-0Power,System-Input-0Power,RefrigerationMachine2-Output-Power,RefrigerationMachine1-Output-Power,RefrigerationMachine1-Input-0-Power,RefrigerationMachine1-Power-State-0,RefrigerationMachine1-Power-State-1,RefrigerationMachine1-Power-State-2,RefrigerationMachine2-Power-State-0,RefrigerationMachine2-Power-State-1,RefrigerationMachine2-Power-State-2
0,0;0,0;0,9270296299604582;46,997607800093306;0,927029629960714;-2,5579538487363607E-13;46,997607800093306;1,0;0,0;0,0;1,0;0,0;0,0
1,0;408,57;1789,7223451829968;654,1969721350406;1004,4343536846812;785,2879914983156;245,62697213504055;1,0;0,0;-0,0;1,0;-0,0;-0,0
2,0;405,4699504017158;2208,153188399295;758,86;996,8201811394354;1211,3330072598596;353,39004959828424;0,0;1,0;0,0;-0,0;0,0;1,0
3,0;408,57;2203,5112087349585;758,86;1004,4343536846812;1199,0768550502771;350,29;0,0;0,0;1,0;-0,0;0,0;1,0
4,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
5,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
6,0;406,43504920715867;1412,9794676781517;558,0956848722116;999,1906041261901;413,7888635519614;151,66063566505287;1,0;-0,0;-0,0;1,0;-0,0;-0,0
7,0;408,57000000000005;2203,511208734958;758,86;1004,4343536846814;1199,0768550502767;350,28999999999996;1,0;0,0;-0,0;-0,0;0,0;1,0
8,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
9,0;406,43504920715856;1412,979467678151;558,0956848722113;999,1906041261899;413,7888635519611;151,66063566505278;1,0;0,0;-0,0;1,0;-0,0;-0,0
10,0;408,57;2203,5112087349585;758,86;1004,4343536846812;1199,0768550502771;350,29;1,0;0,0;0,0;-0,0;0,0;1,0
11,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
